,MAHDOUDE_NAME,AQUIFER_NAME,DATE_GREGORIAN,DATE_PERSIAN,LOCATION_LIST,CHECK_LOCATION_CONDI
177,سرخس,سرخس,2017-09-06,1396-6-15,"['اراضی حسن آباد جر -wb', 'اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'بعد از قوش سربزی عیسی مختاری', 'بلوار امام رضا (ع)', 'بین تام مختار و کندکلی', 'تام رسول', 'حاجی جهند', 'دامپروری (2)', 'روستای یاس تپه چاه شماره 13', 'شماره 1 جاده دولت آباد به صمد', 'شماره 2 جاده دولت آباد به صمد', 'شیر تپه', 'صمد آباد', 'قبرستان تپه میراحمد', 'قبل از قوش سربزی شماره 4', 'قلعه نو چاه شماره 6', 'قوش سربزی', 'قوش چاکر', 'مسیر خط انتقال آب', 'معدن شن و ماسه -3', 'مقابل منطقه ویژه اقتصادی', 'منطقه ویژه تجاری', 'نزدیک فرودگاه خط لوله 7', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 12', 'پشت پاسگاه سه گوش', 'پشت گازرسانی', 'چاه آب شرب', 'کلاته مره ای -اس 7', 'یاس تپه راه جنگل']",True
178,سرخس,سرخس,2017-10-07,1396-7-15,"['اراضی حسن آباد جر -wb', 'اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'بعد از قوش سربزی عیسی مختاری', 'بلوار امام رضا (ع)', 'بین تام مختار و کندکلی', 'تام رسول', 'حاجی جهند', 'دامپروری (2)', 'روستای یاس تپه چاه شماره 13', 'شماره 1 جاده دولت آباد به صمد', 'شماره 2 جاده دولت آباد به صمد', 'شیر تپه', 'صمد آباد', 'قبرستان تپه میراحمد', 'قبل از قوش سربزی شماره 4', 'قلعه نو چاه شماره 6', 'قوش سربزی', 'مسیر خط انتقال آب', 'معدن شن و ماسه -3', 'مقابل منطقه ویژه اقتصادی', 'منطقه ویژه تجاری', 'نزدیک فرودگاه خط لوله 7', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 12', 'پشت پاسگاه سه گوش', 'پشت گازرسانی', 'چاه آب شرب', 'کلاته مره ای -اس 7', 'یاس تپه راه جنگل']",True
179,سرخس,سرخس,2017-11-06,1396-8-15,"['اراضی حسن آباد جر -wb', 'اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'بعد از قوش سربزی عیسی مختاری', 'بلوار امام رضا (ع)', 'بین تام مختار و کندکلی', 'تام رسول', 'حاجی جهند', 'دامپروری (2)', 'روستای یاس تپه چاه شماره 13', 'شماره 1 جاده دولت آباد به صمد', 'شماره 2 جاده دولت آباد به صمد', 'شیر تپه', 'صمد آباد', 'قبرستان تپه میراحمد', 'قبل از قوش سربزی شماره 4', 'قلعه نو چاه شماره 6', 'قوش سربزی', 'قوش چاکر', 'مسیر خط انتقال آب', 'معدن شن و ماسه -3', 'مقابل منطقه ویژه اقتصادی', 'منطقه ویژه تجاری', 'نزدیک فرودگاه خط لوله 7', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 12', 'پشت پاسگاه سه گوش', 'پشت گازرسانی', 'چاه آب شرب', 'کلاته مره ای -اس 7', 'یاس تپه راه جنگل']",True
180,سرخس,سرخس,2017-12-06,1396-9-15,"['اراضی حسن آباد جر -wb', 'اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'بعد از قوش سربزی عیسی مختاری', 'بلوار امام رضا (ع)', 'بین تام مختار و کندکلی', 'تام رسول', 'حاجی جهند', 'دامپروری (2)', 'روستای یاس تپه چاه شماره 13', 'شماره 1 جاده دولت آباد به صمد', 'شماره 2 جاده دولت آباد به صمد', 'شیر تپه', 'صمد آباد', 'قبرستان تپه میراحمد', 'قبل از قوش سربزی شماره 4', 'قلعه نو چاه شماره 6', 'قوش سربزی', 'قوش چاکر', 'مسیر خط انتقال آب', 'معدن شن و ماسه -3', 'مقابل منطقه ویژه اقتصادی', 'منطقه ویژه تجاری', 'نزدیک فرودگاه خط لوله 7', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 12', 'پشت پاسگاه سه گوش', 'پشت گازرسانی', 'چاه آب شرب', 'کلاته مره ای -اس 7', 'یاس تپه راه جنگل']",False
181,سرخس,سرخس,2018-01-05,1396-10-15,"['اراضی حسن آباد جر -wb', 'اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'بعد از قوش سربزی عیسی مختاری', 'بلوار امام رضا (ع)', 'بین تام مختار و کندکلی', 'تام رسول', 'حاجی جهند', 'دامپروری (2)', 'روستای یاس تپه چاه شماره 13', 'شماره 1 جاده دولت آباد به صمد', 'شماره 2 جاده دولت آباد به صمد', 'شیر تپه', 'صمد آباد', 'قبرستان تپه میراحمد', 'قبل از قوش سربزی شماره 4', 'قلعه نو چاه شماره 6', 'قوش سربزی', 'قوش چاکر', 'مسیر خط انتقال آب', 'معدن شن و ماسه -3', 'مقابل منطقه ویژه اقتصادی', 'منطقه ویژه تجاری', 'نزدیک فرودگاه خط لوله 7', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 12', 'پشت پاسگاه سه گوش', 'پشت گازرسانی', 'چاه آب شرب', 'کلاته مره ای -اس 7', 'یاس تپه راه جنگل']",False
182,سرخس,سرخس,2018-02-04,1396-11-15,"['اراضی حسن آباد جر -wb', 'اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'بعد از قوش سربزی عیسی مختاری', 'بلوار امام رضا (ع)', 'بین تام مختار و کندکلی', 'تام رسول', 'حاجی جهند', 'دامپروری (2)', 'روستای یاس تپه چاه شماره 13', 'شماره 1 جاده دولت آباد به صمد', 'شماره 2 جاده دولت آباد به صمد', 'شیر تپه', 'صمد آباد', 'قبرستان تپه میراحمد', 'قبل از قوش سربزی شماره 4', 'قلعه نو چاه شماره 6', 'قوش سربزی', 'قوش چاکر', 'مسیر خط انتقال آب', 'معدن شن و ماسه -3', 'مقابل منطقه ویژه اقتصادی', 'منطقه ویژه تجاری', 'نزدیک فرودگاه خط لوله 7', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 12', 'پشت پاسگاه سه گوش', 'پشت گازرسانی', 'چاه آب شرب', 'کلاته مره ای -اس 7', 'یاس تپه راه جنگل']",False
183,سرخس,سرخس,2018-03-06,1396-12-15,"['اراضی حسن آباد جر -wb', 'اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'بعد از قوش سربزی عیسی مختاری', 'بلوار امام رضا (ع)', 'بین تام مختار و کندکلی', 'تام رسول', 'حاجی جهند', 'دامپروری (2)', 'روستای یاس تپه چاه شماره 13', 'شماره 1 جاده دولت آباد به صمد', 'شماره 2 جاده دولت آباد به صمد', 'شیر تپه', 'صمد آباد', 'قبرستان تپه میراحمد', 'قبل از قوش سربزی شماره 4', 'قلعه نو چاه شماره 6', 'قوش سربزی', 'قوش چاکر', 'مسیر خط انتقال آب', 'معدن شن و ماسه -3', 'مقابل منطقه ویژه اقتصادی', 'منطقه ویژه تجاری', 'نزدیک فرودگاه خط لوله 7', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 12', 'پشت پاسگاه سه گوش', 'پشت گازرسانی', 'چاه آب شرب', 'کلاته مره ای -اس 7', 'یاس تپه راه جنگل']",False
184,سرخس,سرخس,2018-04-04,1397-1-15,"['اراضی حسن آباد جر -wb', 'اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'بعد از قوش سربزی عیسی مختاری', 'بلوار امام رضا (ع)', 'بین تام مختار و کندکلی', 'تام رسول', 'حاجی جهند', 'دامپروری (2)', 'روستای یاس تپه چاه شماره 13', 'شماره 1 جاده دولت آباد به صمد', 'شماره 2 جاده دولت آباد به صمد', 'شیر تپه', 'صمد آباد', 'قبرستان تپه میراحمد', 'قبل از قوش سربزی شماره 4', 'قلعه نو چاه شماره 6', 'قوش سربزی', 'قوش چاکر', 'مسیر خط انتقال آب', 'معدن شن و ماسه -3', 'مقابل منطقه ویژه اقتصادی', 'منطقه ویژه تجاری', 'نزدیک فرودگاه خط لوله 7', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 12', 'پشت پاسگاه سه گوش', 'پشت گازرسانی', 'چاه آب شرب', 'کلاته مره ای -اس 7', 'یاس تپه راه جنگل']",False
185,سرخس,سرخس,2018-05-05,1397-2-15,"['اراضی حسن آباد جر -wb', 'اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'بعد از قوش سربزی عیسی مختاری', 'بلوار امام رضا (ع)', 'بین تام مختار و کندکلی', 'تام رسول', 'حاجی جهند', 'دامپروری (2)', 'روستای یاس تپه چاه شماره 13', 'شماره 1 جاده دولت آباد به صمد', 'شماره 2 جاده دولت آباد به صمد', 'شیر تپه', 'صمد آباد', 'قبرستان تپه میراحمد', 'قبل از قوش سربزی شماره 4', 'قلعه نو چاه شماره 6', 'قوش سربزی', 'قوش چاکر', 'مسیر خط انتقال آب', 'مقابل منطقه ویژه اقتصادی', 'منطقه ویژه تجاری', 'نزدیک فرودگاه خط لوله 7', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 12', 'پشت پاسگاه سه گوش', 'پشت گازرسانی', 'چاه آب شرب', 'کلاته مره ای -اس 7', 'یاس تپه راه جنگل']",True
186,سرخس,سرخس,2018-06-05,1397-3-15,"['اراضی حسن آباد جر -wb', 'اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'بعد از قوش سربزی عیسی مختاری', 'بلوار امام رضا (ع)', 'بین تام مختار و کندکلی', 'تام رسول', 'حاجی جهند', 'دامپروری (2)', 'روستای یاس تپه چاه شماره 13', 'شماره 1 جاده دولت آباد به صمد', 'شماره 2 جاده دولت آباد به صمد', 'شیر تپه', 'صمد آباد', 'قبرستان تپه میراحمد', 'قبل از قوش سربزی شماره 4', 'قلعه نو چاه شماره 6', 'قوش سربزی', 'قوش چاکر', 'مسیر خط انتقال آب', 'مقابل منطقه ویژه اقتصادی', 'منطقه ویژه تجاری', 'نزدیک فرودگاه خط لوله 7', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 12', 'پشت پاسگاه سه گوش', 'پشت گازرسانی', 'چاه آب شرب', 'کلاته مره ای -اس 7', 'یاس تپه راه جنگل']",False
187,سرخس,سرخس,2018-07-06,1397-4-15,"['اراضی حسن آباد جر -wb', 'اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'بعد از قوش سربزی عیسی مختاری', 'بلوار امام رضا (ع)', 'بین تام مختار و کندکلی', 'تام رسول', 'حاجی جهند', 'دامپروری (2)', 'روستای یاس تپه چاه شماره 13', 'شماره 1 جاده دولت آباد به صمد', 'شماره 2 جاده دولت آباد به صمد', 'شیر تپه', 'صمد آباد', 'قبرستان تپه میراحمد', 'قبل از قوش سربزی شماره 4', 'قلعه نو چاه شماره 6', 'قوش سربزی', 'قوش چاکر', 'مسیر خط انتقال آب', 'مقابل منطقه ویژه اقتصادی', 'منطقه ویژه تجاری', 'نزدیک فرودگاه خط لوله 7', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 12', 'پشت پاسگاه سه گوش', 'پشت گازرسانی', 'چاه آب شرب', 'کلاته مره ای -اس 7', 'یاس تپه راه جنگل']",False
188,سرخس,سرخس,2018-08-06,1397-5-15,"['اراضی حسن آباد جر -wb', 'اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'بعد از قوش سربزی عیسی مختاری', 'بلوار امام رضا (ع)', 'بین تام مختار و کندکلی', 'تام رسول', 'حاجی جهند', 'دامپروری (2)', 'روستای یاس تپه چاه شماره 13', 'شماره 1 جاده دولت آباد به صمد', 'شماره 2 جاده دولت آباد به صمد', 'شیر تپه', 'صمد آباد', 'قبرستان تپه میراحمد', 'قلعه نو چاه شماره 6', 'قوش سربزی', 'قوش چاکر', 'مسیر خط انتقال آب', 'مقابل منطقه ویژه اقتصادی', 'منطقه ویژه تجاری', 'نزدیک فرودگاه خط لوله 7', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 12', 'پشت پاسگاه سه گوش', 'پشت گازرسانی', 'چاه آب شرب', 'کلاته مره ای -اس 7', 'یاس تپه راه جنگل']",True
189,سرخس,سرخس,2018-09-06,1397-6-15,"['اراضی حسن آباد جر -wb', 'اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'بعد از قوش سربزی عیسی مختاری', 'بلوار امام رضا (ع)', 'بین تام مختار و کندکلی', 'تام رسول', 'حاجی جهند', 'دامپروری (2)', 'روستای یاس تپه چاه شماره 13', 'شماره 1 جاده دولت آباد به صمد', 'شماره 2 جاده دولت آباد به صمد', 'شیر تپه', 'صمد آباد', 'قبرستان تپه میراحمد', 'قلعه نو چاه شماره 6', 'قوش سربزی', 'قوش چاکر', 'مسیر خط انتقال آب', 'مقابل منطقه ویژه اقتصادی', 'منطقه ویژه تجاری', 'نزدیک فرودگاه خط لوله 7', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 12', 'پشت پاسگاه سه گوش', 'پشت گازرسانی', 'چاه آب شرب', 'کلاته مره ای -اس 7', 'یاس تپه راه جنگل']",False
190,سرخس,سرخس,2018-10-07,1397-7-15,"['اراضی حسن آباد جر -wb', 'اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'بعد از قوش سربزی عیسی مختاری', 'بلوار امام رضا (ع)', 'بین تام مختار و کندکلی', 'تام رسول', 'حاجی جهند', 'دامپروری (2)', 'روستای یاس تپه چاه شماره 13', 'شماره 1 جاده دولت آباد به صمد', 'شماره 2 جاده دولت آباد به صمد', 'شیر تپه', 'صمد آباد', 'قبرستان تپه میراحمد', 'قلعه نو چاه شماره 6', 'قوش سربزی', 'قوش چاکر', 'مسیر خط انتقال آب', 'مقابل منطقه ویژه اقتصادی', 'منطقه ویژه تجاری', 'نزدیک فرودگاه خط لوله 7', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 12', 'پشت پاسگاه سه گوش', 'پشت گازرسانی', 'چاه آب شرب', 'کلاته مره ای -اس 7', 'یاس تپه راه جنگل']",False
191,سرخس,سرخس,2018-11-06,1397-8-15,"['اراضی حسن آباد جر -wb', 'اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'بعد از قوش سربزی عیسی مختاری', 'بلوار امام رضا (ع)', 'بین تام مختار و کندکلی', 'تام رسول', 'حاجی جهند', 'دامپروری (2)', 'روستای یاس تپه چاه شماره 13', 'شماره 1 جاده دولت آباد به صمد', 'شماره 2 جاده دولت آباد به صمد', 'شیر تپه', 'صمد آباد', 'قبرستان تپه میراحمد', 'قلعه نو چاه شماره 6', 'قوش سربزی', 'قوش چاکر', 'مسیر خط انتقال آب', 'مقابل منطقه ویژه اقتصادی', 'منطقه ویژه تجاری', 'نزدیک فرودگاه خط لوله 7', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 12', 'پشت پاسگاه سه گوش', 'پشت گازرسانی', 'چاه آب شرب', 'کلاته مره ای -اس 7', 'یاس تپه راه جنگل']",False
192,سرخس,سرخس,2018-12-06,1397-9-15,"['اراضی حسن آباد جر -wb', 'اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'بعد از قوش سربزی عیسی مختاری', 'بلوار امام رضا (ع)', 'بین تام مختار و کندکلی', 'تام رسول', 'حاجی جهند', 'دامپروری (2)', 'روستای یاس تپه چاه شماره 13', 'شماره 1 جاده دولت آباد به صمد', 'شماره 2 جاده دولت آباد به صمد', 'شیر تپه', 'صمد آباد', 'قبرستان تپه میراحمد', 'قلعه نو چاه شماره 6', 'قوش سربزی', 'قوش چاکر', 'مسیر خط انتقال آب', 'مقابل منطقه ویژه اقتصادی', 'منطقه ویژه تجاری', 'نزدیک فرودگاه خط لوله 7', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 12', 'پشت پاسگاه سه گوش', 'پشت گازرسانی', 'چاه آب شرب', 'کلاته مره ای -اس 7', 'یاس تپه راه جنگل']",False
193,سرخس,سرخس,2019-01-05,1397-10-15,"['اراضی حسن آباد جر -wb', 'اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'بعد از قوش سربزی عیسی مختاری', 'بلوار امام رضا (ع)', 'بین تام مختار و کندکلی', 'تام رسول', 'حاجی جهند', 'دامپروری (2)', 'روستای یاس تپه چاه شماره 13', 'شماره 1 جاده دولت آباد به صمد', 'شماره 2 جاده دولت آباد به صمد', 'شیر تپه', 'صمد آباد', 'قبرستان تپه میراحمد', 'قلعه نو چاه شماره 6', 'قوش سربزی', 'قوش چاکر', 'مسیر خط انتقال آب', 'مقابل منطقه ویژه اقتصادی', 'منطقه ویژه تجاری', 'نزدیک فرودگاه خط لوله 7', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 12', 'پشت پاسگاه سه گوش', 'پشت گازرسانی', 'چاه آب شرب', 'کلاته مره ای -اس 7', 'یاس تپه راه جنگل']",False
194,سرخس,سرخس,2019-02-04,1397-11-15,"['اراضی حسن آباد جر -wb', 'اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'بعد از قوش سربزی عیسی مختاری', 'بلوار امام رضا (ع)', 'بین تام مختار و کندکلی', 'تام رسول', 'حاجی جهند', 'دامپروری (2)', 'روستای یاس تپه چاه شماره 13', 'شماره 1 جاده دولت آباد به صمد', 'شماره 2 جاده دولت آباد به صمد', 'شیر تپه', 'صمد آباد', 'قبرستان تپه میراحمد', 'قلعه نو چاه شماره 6', 'قوش سربزی', 'قوش چاکر', 'مسیر خط انتقال آب', 'مقابل منطقه ویژه اقتصادی', 'منطقه ویژه تجاری', 'نزدیک فرودگاه خط لوله 7', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 12', 'پشت پاسگاه سه گوش', 'پشت گازرسانی', 'چاه آب شرب', 'کلاته مره ای -اس 7', 'یاس تپه راه جنگل']",False
195,سرخس,سرخس,2019-03-06,1397-12-15,"['اراضی حسن آباد جر -wb', 'اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'بعد از قوش سربزی عیسی مختاری', 'بلوار امام رضا (ع)', 'بین تام مختار و کندکلی', 'تام رسول', 'حاجی جهند', 'دامپروری (2)', 'روستای یاس تپه چاه شماره 13', 'شماره 1 جاده دولت آباد به صمد', 'شماره 2 جاده دولت آباد به صمد', 'شیر تپه', 'صمد آباد', 'قبرستان تپه میراحمد', 'قلعه نو چاه شماره 6', 'قوش سربزی', 'قوش چاکر', 'مسیر خط انتقال آب', 'مقابل منطقه ویژه اقتصادی', 'منطقه ویژه تجاری', 'نزدیک فرودگاه خط لوله 7', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 12', 'پشت پاسگاه سه گوش', 'پشت گازرسانی', 'چاه آب شرب', 'کلاته مره ای -اس 7', 'یاس تپه راه جنگل']",False
196,سرخس,سرخس,2019-04-04,1398-1-15,"['اراضی حسن آباد جر -wb', 'اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'بعد از قوش سربزی عیسی مختاری', 'بلوار امام رضا (ع)', 'بین تام مختار و کندکلی', 'تام رسول', 'حاجی جهند', 'دامپروری (2)', 'روستای یاس تپه چاه شماره 13', 'شماره 1 جاده دولت آباد به صمد', 'شماره 2 جاده دولت آباد به صمد', 'شیر تپه', 'صمد آباد', 'قبرستان تپه میراحمد', 'قلعه نو چاه شماره 6', 'قوش سربزی', 'قوش چاکر', 'مسیر خط انتقال آب', 'مقابل منطقه ویژه اقتصادی', 'منطقه ویژه تجاری', 'نزدیک فرودگاه خط لوله 7', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 12', 'پشت پاسگاه سه گوش', 'پشت گازرسانی', 'چاه آب شرب', 'کلاته مره ای -اس 7', 'یاس تپه راه جنگل']",False
197,سرخس,سرخس,2019-05-05,1398-2-15,"['اراضی حسن آباد جر -wb', 'اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'بعد از قوش سربزی عیسی مختاری', 'بلوار امام رضا (ع)', 'بین تام مختار و کندکلی', 'تام رسول', 'حاجی جهند', 'دامپروری (2)', 'روستای یاس تپه چاه شماره 13', 'شماره 1 جاده دولت آباد به صمد', 'شماره 2 جاده دولت آباد به صمد', 'شیر تپه', 'صمد آباد', 'قبرستان تپه میراحمد', 'قلعه نو چاه شماره 6', 'قوش سربزی', 'قوش چاکر', 'مسیر خط انتقال آب', 'مقابل منطقه ویژه اقتصادی', 'منطقه ویژه تجاری', 'نزدیک فرودگاه خط لوله 7', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 12', 'پشت پاسگاه سه گوش', 'پشت گازرسانی', 'چاه آب شرب', 'کلاته مره ای -اس 7', 'یاس تپه راه جنگل']",False
198,سرخس,سرخس,2019-06-05,1398-3-15,"['اراضی حسن آباد جر -wb', 'اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'بعد از قوش سربزی عیسی مختاری', 'بلوار امام رضا (ع)', 'بین تام مختار و کندکلی', 'تام رسول', 'حاجی جهند', 'دامپروری (2)', 'روستای یاس تپه چاه شماره 13', 'شماره 1 جاده دولت آباد به صمد', 'شماره 2 جاده دولت آباد به صمد', 'شیر تپه', 'صمد آباد', 'قبرستان تپه میراحمد', 'قلعه نو چاه شماره 6', 'قوش سربزی', 'قوش چاکر', 'مسیر خط انتقال آب', 'مقابل منطقه ویژه اقتصادی', 'منطقه ویژه تجاری', 'نزدیک فرودگاه خط لوله 7', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 12', 'پشت پاسگاه سه گوش', 'پشت گازرسانی', 'چاه آب شرب', 'کلاته مره ای -اس 7', 'یاس تپه راه جنگل']",False
199,سرخس,سرخس,2019-07-06,1398-4-15,"['اراضی حسن آباد جر -wb', 'اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'بعد از قوش سربزی عیسی مختاری', 'بلوار امام رضا (ع)', 'بین تام مختار و کندکلی', 'تام رسول', 'حاجی جهند', 'دامپروری (2)', 'روستای یاس تپه چاه شماره 13', 'شماره 1 جاده دولت آباد به صمد', 'شماره 2 جاده دولت آباد به صمد', 'شیر تپه', 'صمد آباد', 'قبرستان تپه میراحمد', 'قلعه نو چاه شماره 6', 'قوش سربزی', 'قوش چاکر', 'مسیر خط انتقال آب', 'مقابل منطقه ویژه اقتصادی', 'منطقه ویژه تجاری', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 12', 'پشت پاسگاه سه گوش', 'پشت گازرسانی', 'چاه آب شرب', 'کلاته مره ای -اس 7', 'یاس تپه راه جنگل']",True
200,سرخس,سرخس,2019-08-06,1398-5-15,"['اراضی حسن آباد جر -wb', 'اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'بعد از قوش سربزی عیسی مختاری', 'بلوار امام رضا (ع)', 'بین تام مختار و کندکلی', 'تام رسول', 'حاجی جهند', 'دامپروری (2)', 'روستای یاس تپه چاه شماره 13', 'شماره 1 جاده دولت آباد به صمد', 'شماره 2 جاده دولت آباد به صمد', 'شیر تپه', 'صمد آباد', 'قبرستان تپه میراحمد', 'قلعه نو چاه شماره 6', 'قوش سربزی', 'قوش چاکر', 'مسیر خط انتقال آب', 'مقابل منطقه ویژه اقتصادی', 'منطقه ویژه تجاری', 'نزدیک فرودگاه خط لوله 7', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 12', 'پشت پاسگاه سه گوش', 'پشت گازرسانی', 'چاه آب شرب', 'کلاته مره ای -اس 7', 'یاس تپه راه جنگل']",True
201,سرخس,سرخس,2019-09-06,1398-6-15,"['اراضی حسن آباد جر -wb', 'اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'بعد از قوش سربزی عیسی مختاری', 'بلوار امام رضا (ع)', 'بین تام مختار و کندکلی', 'تام رسول', 'حاجی جهند', 'دامپروری (2)', 'روستای یاس تپه چاه شماره 13', 'شماره 1 جاده دولت آباد به صمد', 'شماره 2 جاده دولت آباد به صمد', 'شیر تپه', 'صمد آباد', 'قبرستان تپه میراحمد', 'قلعه نو چاه شماره 6', 'قوش سربزی', 'قوش چاکر', 'مسیر خط انتقال آب', 'مقابل منطقه ویژه اقتصادی', 'منطقه ویژه تجاری', 'نزدیک فرودگاه خط لوله 7', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 12', 'پشت پاسگاه سه گوش', 'پشت گازرسانی', 'چاه آب شرب', 'کلاته مره ای -اس 7', 'یاس تپه راه جنگل']",False
202,سرخس,سرخس,2019-10-07,1398-7-15,"['اراضی حسن آباد جر -wb', 'اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'بعد از قوش سربزی عیسی مختاری', 'بلوار امام رضا (ع)', 'بین تام مختار و کندکلی', 'تام رسول', 'حاجی جهند', 'دامپروری (2)', 'روستای یاس تپه چاه شماره 13', 'شماره 1 جاده دولت آباد به صمد', 'شماره 2 جاده دولت آباد به صمد', 'شیر تپه', 'صمد آباد', 'قبرستان تپه میراحمد', 'قلعه نو چاه شماره 6', 'قوش سربزی', 'قوش چاکر', 'مسیر خط انتقال آب', 'مقابل منطقه ویژه اقتصادی', 'منطقه ویژه تجاری', 'نزدیک فرودگاه خط لوله 7', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 12', 'پشت پاسگاه سه گوش', 'پشت گازرسانی', 'چاه آب شرب', 'کلاته مره ای -اس 7', 'یاس تپه راه جنگل']",False
203,سرخس,سرخس,2019-11-06,1398-8-15,"['اراضی حسن آباد جر -wb', 'اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'بعد از قوش سربزی عیسی مختاری', 'بلوار امام رضا (ع)', 'بین تام مختار و کندکلی', 'تام رسول', 'حاجی جهند', 'دامپروری (2)', 'روستای یاس تپه چاه شماره 13', 'شماره 1 جاده دولت آباد به صمد', 'شماره 2 جاده دولت آباد به صمد', 'شیر تپه', 'صمد آباد', 'قبرستان تپه میراحمد', 'قلعه نو چاه شماره 6', 'قوش سربزی', 'قوش چاکر', 'مسیر خط انتقال آب', 'مقابل منطقه ویژه اقتصادی', 'منطقه ویژه تجاری', 'نزدیک فرودگاه خط لوله 7', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 12', 'پشت پاسگاه سه گوش', 'پشت گازرسانی', 'چاه آب شرب', 'کلاته مره ای -اس 7', 'یاس تپه راه جنگل']",False
